minority_ratio,separation,seed,ari
0.18,3.0,55,0.48347925483517656
0.18,3.0,56,0.581320812249848
0.18,3.0,57,0.1154558419281055
0.18,3.0,58,0.5656644157522838
0.18,3.0,59,0.04244647258984154
0.18,3.0,60,0.21866010966326338
0.18,3.0,61,0.5739423667114292
0.18,3.0,62,0.15153833088677426
0.18,3.0,63,0.032144113698160365
0.18,3.0,64,-0.0002090448055019287
0.18,3.0,65,0.43590950888397456
0.18,3.0,66,0.001144559245813656
0.18,4.0,42,0.13295191106728738
0.18,4.0,43,0.5366500051865254
0.18,4.0,44,0.10009491990241533
0.18,4.0,45,0.11634201729166142
0.18,4.0,46,0.4365283166152485
0.18,4.0,47,0.5638121079652453
0.18,4.0,48,0.8701337325534382
0.18,4.0,49,0.24593555779959553
0.18,4.0,50,0.3431558285497766
0.18,4.0,51,0.8314970228178741
0.18,4.0,52,0.07898123635531114
0.18,4.0,53,0.5930545207141298
0.18,4.0,54,0.2734231821593841
0.18,4.0,55,0.7981032565338831
0.18,4.0,56,0.8752014891656659
0.18,4.0,57,0.39210190596490946
0.18,4.0,58,0.8285445344602179
0.18,4.0,59,0.05297828113209547
0.18,4.0,60,0.37084898663703103
0.18,4.0,61,0.7950831262256476
0.18,4.0,62,0.22513534782762987
0.18,4.0,63,0.033295318447569944
0.18,4.0,64,0.5238277173665705
0.18,4.0,65,0.6321554754801988
0.18,4.0,66,0.00039622998924275564
0.18,6.0,42,0.26810423792583904
0.18,6.0,43,0.6510157612547806
0.18,6.0,44,0.2476569995521798
0.18,6.0,45,0.18459458391838715
0.18,6.0,46,0.8578487368438095
0.18,6.0,47,0.6946245373388182
0.18,6.0,48,0.9942429741098328
0.18,6.0,49,0.3216451563383034
0.18,6.0,50,0.5768706932794007
0.18,6.0,51,0.992329609487515
0.18,6.0,52,0.13764369859767886
0.18,6.0,53,0.5908309193389035
0.18,6.0,54,0.358574027534015
0.18,6.0,55,0.9714626770265328
0.18,6.0,56,0.9910595825639822
0.18,6.0,57,0.5434785252622519
0.18,6.0,58,0.5113757660332433
0.18,6.0,59,0.07250284794223935
0.18,6.0,60,0.6136133043982267
0.18,6.0,61,0.8118612880455476
0.18,6.0,62,0.5674010365171002
0.18,6.0,63,0.025528024423342826
0.18,6.0,64,0.6102791846716981
0.18,6.0,65,0.7809758886258752
0.18,6.0,66,0.001087778265235449
0.18,8.0,42,0.3695968795606669
0.18,8.0,43,0.7001314691312508
0.18,8.0,44,0.29859176163796
0.18,8.0,45,0.24659613809768433
0.18,8.0,46,0.9480669541148816
0.18,8.0,47,0.7451917143481418
0.18,8.0,48,0.9996796142478804
0.18,8.0,49,0.4434375733419105
0.18,8.0,50,0.7370184121058301
0.18,8.0,51,0.9996796142478804
0.18,8.0,52,0.23379286943724492
0.18,8.0,53,0.641274884010446
0.18,8.0,54,0.39996059076286683
0.18,8.0,55,0.9967972578931263
0.18,8.0,56,0.999359109724898
0.18,8.0,57,0.5794748126970155
0.18,8.0,58,0.4516494949655732
0.18,8.0,59,0.055796167573159264
0.18,8.0,60,0.6512196083870034
0.18,8.0,61,0.7895440053330706
0.18,8.0,62,0.6070176105534488
0.18,8.0,63,0.018941142396327645
0.18,8.0,64,0.6358902249734312
0.18,8.0,65,0.8095192523991498
0.18,8.0,66,0.00014853810615797955
0.18,10.0,42,0.4234166033993352
0.18,10.0,43,0.730787299444836
0.18,10.0,44,0.39491967171929787
0.18,10.0,45,0.2781852679309466
0.18,10.0,46,0.975713119089233
0.18,10.0,47,0.7685477842048141
0.18,10.0,48,1.0
0.18,10.0,49,0.4732748907015691
0.18,10.0,50,0.8241078878563028
0.18,10.0,51,1.0
0.18,10.0,52,0.3732804048501552
0.18,10.0,53,0.6672402919625218
0.18,10.0,54,0.4555515997461734
0.18,10.0,55,0.9987183903766597
0.18,10.0,56,0.999359109724898
0.18,10.0,57,0.5987102358110167
0.18,10.0,58,0.46068730438043565
0.18,10.0,59,0.10895642274458692
0.18,10.0,60,0.6710724655985115
0.18,10.0,61,0.7619711357618782
0.18,10.0,62,0.6295901002713471
0.18,10.0,63,0.018980520135887607
0.18,10.0,64,0.6356052918442121
0.18,10.0,65,0.8165176057566533
0.18,10.0,66,0.0019488417187759261
0.18,12.0,42,0.48320740004421925
0.18,12.0,43,0.7460455389853899
0.18,12.0,44,0.39705988283678434
0.18,12.0,45,0.3100883784299209
0.18,12.0,46,0.9839858105834384
0.18,12.0,47,0.7816148398360709
0.18,12.0,48,1.0
0.18,12.0,49,0.4809639813182357
0.18,12.0,50,0.8393058438718424
0.18,12.0,51,1.0
0.18,12.0,52,0.5153143763232083
0.18,12.0,53,0.6776275879828528
0.18,12.0,54,0.4827354373937039
0.18,12.0,55,0.9990386478836107
0.18,12.0,56,0.999359109724898
0.18,12.0,57,0.6090706213211468
0.18,12.0,58,0.4677778898531052
0.18,12.0,59,0.06603231056641143
0.18,12.0,60,0.6799159219064146
0.18,12.0,61,0.7532235120062051
0.18,12.0,62,0.636807927599714
0.18,12.0,63,0.008921177346033817
0.18,12.0,64,0.641564225263317
0.18,12.0,65,0.8117218971936755
0.18,12.0,66,0.001836387071259194
0.25,0.5,42,0.007803236647270165
0.25,0.5,43,0.000653307134098099
0.25,0.5,44,0.003436698828400077
0.25,0.5,45,5.366709656266483e-05
0.25,0.5,46,0.00828149294763631
0.25,0.5,47,0.010944104896248677
0.25,0.5,48,0.012870311410591896
0.25,0.5,49,0.01252218605623972
0.25,0.5,50,0.02052282641767833
0.25,0.5,51,0.01478148058678681
0.25,0.5,52,0.00011574623040273572
0.25,0.5,53,0.008042248747772736
0.25,0.5,54,0.007377774701975151
0.25,0.5,55,0.017823232853211964
0.25,0.5,56,0.018374545612705136
0.25,0.5,57,0.022336773484024446
0.25,0.5,58,0.017689450273763906
0.25,0.5,59,0.01371452179689758
0.25,0.5,60,0.010583865650979553
0.25,0.5,61,0.0016910026423226652
0.25,0.5,62,0.012725421179185056
0.25,0.5,63,0.008112012258407655
0.25,0.5,64,0.011671127099102844
0.25,0.5,65,0.008291197521289945
0.25,0.5,66,0.0036593274009686866
0.25,1.0,42,0.028085250232664446
0.25,1.0,43,0.006303194771613372
0.25,1.0,44,0.006348177068502569
0.25,1.0,45,-3.089352368220354e-05
0.25,1.0,46,0.05015175066848851
0.25,1.0,47,0.03115997519617808
0.25,1.0,48,0.06264202626989426
0.25,1.0,49,0.04338873654993138
0.25,1.0,50,0.08062036315793082
0.25,1.0,51,0.057999553643845445
0.25,1.0,52,0.008394019286946924
0.25,1.0,53,0.02829878190780368
0.25,1.0,54,0.029050947839407433
0.25,1.0,55,0.07650813202369589
0.25,1.0,56,0.07661339789240647
0.25,1.0,57,0.028750405685886323
0.25,1.0,58,0.05720973674612227
0.25,1.0,59,0.02949234633588927
0.25,1.0,60,0.041619391020412726
0.25,1.0,61,0.046548500802384644
0.25,1.0,62,0.03908456920114519
0.25,1.0,63,0.025877476866157403
0.25,1.0,64,0.0355396807310722
0.25,1.0,65,0.037460415579952534
0.25,1.0,66,0.0010292803769464496
0.25,2.0,42,0.19042973500058274
0.25,2.0,43,0.0724007108555198
0.25,2.0,44,0.0034382913247269138
0.25,2.0,45,0.04543345038197411
0.25,2.0,46,0.17171993038352934
0.25,2.0,47,0.07932557502137211
0.25,2.0,48,0.35130948908787474
0.25,2.0,49,0.12479310430190352
0.25,2.0,50,0.26803441832389185
0.25,2.0,51,0.29161256890183157
0.25,2.0,52,0.05812578539007578
0.25,2.0,53,0.08202989551849929
0.25,2.0,54,0.10941530373175135
0.25,2.0,55,0.31931415519719647
0.25,2.0,56,0.30663421486303966
0.25,2.0,57,0.08831676517851532
0.25,2.0,58,0.17174537122877
0.25,2.0,59,0.04222285509518233
0.25,2.0,60,0.13729788596612955
0.25,2.0,61,0.2608770251948251
0.25,2.0,62,0.14063730418504602
0.25,2.0,63,0.11080455491199748
0.25,2.0,64,0.11268771802758916
0.25,2.0,65,0.3177688553910888
0.25,2.0,66,0.02117551147972858
0.25,3.0,42,0.40352625242183393
0.25,3.0,43,0.44935545537454186
0.25,3.0,44,0.0035734296680467754
0.25,3.0,45,0.11830919275375605
0.25,3.0,46,0.33462325476264326
0.25,3.0,47,0.015095416307213868
0.25,3.0,48,0.6804107993244274
0.25,3.0,49,0.2161552922566489
0.25,3.0,50,0.4871115377647136
0.25,3.0,51,0.6478374841719755
0.25,3.0,52,0.13401689212071216
0.25,3.0,53,0.2851062365697609
0.25,3.0,54,0.20279949386890664
0.25,3.0,55,0.6940330476846671
0.25,3.0,56,0.5574033041666148
0.25,3.0,57,0.23110366343105618
0.25,3.0,58,0.2900919941732419
0.25,3.0,59,0.06119086432870823
0.25,3.0,60,0.21929135378818707
0.25,3.0,61,0.5318309353864435
0.25,3.0,62,0.2407583878301468
0.25,3.0,63,0.19821268304099188
0.25,3.0,64,0.2287715032682567
0.25,3.0,65,0.655960845865129
0.25,3.0,66,0.05235125701316873
0.25,4.0,42,0.6106775849684182
0.25,4.0,43,0.5980678956568581
0.25,4.0,44,0.5543343937398109
0.25,4.0,45,0.20481452600834024
0.25,4.0,46,0.4688211743439846
0.25,4.0,47,0.5632114434836295
0.25,4.0,48,0.8931027092919241
0.25,4.0,49,0.2948321127386319
0.25,4.0,50,0.6650868251070375
0.25,4.0,51,0.8969859192034786
0.25,4.0,52,0.23267577558666036
0.25,4.0,53,0.48655126136757487
0.25,4.0,54,0.49087695832472644
0.25,4.0,55,0.8925180734213332
0.25,4.0,56,0.7712427860966947
0.25,4.0,57,0.4999044582915273
0.25,4.0,58,0.4067080817142699
0.25,4.0,59,0.05791853822915315
0.25,4.0,60,0.30741212179338295
0.25,4.0,61,0.465683786640936
0.25,4.0,62,0.3270915810013521
0.25,4.0,63,0.24351321852093907
0.25,4.0,64,0.4492262847575584
0.25,4.0,65,0.8089345233979429
0.25,4.0,66,0.08620560558754721
0.25,6.0,42,0.8641734747501618
0.25,6.0,43,0.7300050647213202
0.25,6.0,44,0.7192389305335699
0.25,6.0,45,0.32744532709303903
0.25,6.0,46,0.6936297429716566
0.25,6.0,47,0.6374579875949947
0.25,6.0,48,0.9934691715433727
0.25,6.0,49,0.3908425105045223
0.25,6.0,50,0.7998252703691497
0.25,6.0,51,0.9931878498114806
0.25,6.0,52,0.4388732391985576
0.25,6.0,53,0.8858406830259463
0.25,6.0,54,0.6152943742983167
0.25,6.0,55,0.992056299022572
0.25,6.0,56,0.9337312129614593
0.25,6.0,57,0.603901349624759
0.25,6.0,58,0.7337074092481298
0.25,6.0,59,0.021368425585183558
0.25,6.0,60,0.3616683255612761
0.25,6.0,61,0.19907844406893507
0.25,6.0,62,0.4870929662843193
0.25,6.0,63,0.3841740066095143
0.25,6.0,64,0.5883245143612607
0.25,6.0,65,0.9062164762754568
0.25,6.0,66,0.12064089016981669
0.25,8.0,42,0.9312615146158643
0.25,8.0,43,0.777865516077931
0.25,8.0,44,0.8202413844710045
0.25,8.0,45,0.38540007516485203
0.25,8.0,46,0.8125635856754726
0.25,8.0,47,0.656481179936061
0.25,8.0,48,0.9988625609758452
0.25,8.0,49,0.44976867782280106
0.25,8.0,50,0.8473381227757949
0.25,8.0,51,0.998294311284335
0.25,8.0,52,0.5862138989536885
0.25,8.0,53,0.9742541246049369
0.25,8.0,54,0.6575560021216511
0.25,8.0,55,0.9965907129640089
0.25,8.0,56,0.9621639020355572
0.25,8.0,57,0.6418779913047289
0.25,8.0,58,0.8558976839219358
0.25,8.0,59,0.03444989214427424
0.25,8.0,60,0.3955582767530545
0.25,8.0,61,0.43503763221434855
0.25,8.0,62,0.5482234812609187
0.25,8.0,63,0.4283810616034932
0.25,8.0,64,0.6443282303599146
0.25,8.0,65,0.9124034103026228
0.25,8.0,66,0.11554103852236236
0.25,10.0,42,0.9491996465443648
0.25,10.0,43,0.798600509477628
0.25,10.0,44,0.9004636746531877
0.25,10.0,45,0.4196534317054988
0.25,10.0,46,0.8675033077433505
0.25,10.0,47,0.6633083195664764
0.25,10.0,48,0.9994311237502794
0.25,10.0,49,0.4696330106319715
0.25,10.0,50,0.8646081584969271
0.25,10.0,51,0.9971583469946953
0.25,10.0,52,0.6554408183565831
0.25,10.0,53,0.9926111723350074
0.25,10.0,54,0.6797220994005382
0.25,10.0,55,0.9957396967403693
0.25,10.0,56,0.9702783837973811
0.25,10.0,57,0.6547751624527643
0.25,10.0,58,0.8882159479531082
0.25,10.0,59,0.03236409532391749
0.25,10.0,60,0.41550458813390245
0.25,10.0,61,0.5167428486781076
0.25,10.0,62,0.5880050029768532
0.25,10.0,63,0.4740625915481121
0.25,10.0,64,0.6705174673465635
0.25,10.0,65,0.8963168982281626
0.25,10.0,66,0.16586091558324267
0.25,12.0,42,0.9592729747226004
0.25,12.0,43,0.8116266894793656
0.25,12.0,44,0.94207011061869
0.25,12.0,45,0.4273821886812035
0.25,12.0,46,0.8971674035827217
0.25,12.0,47,0.663180768532353
0.25,12.0,48,0.9991467121639801
0.25,12.0,49,0.4712792635957718
0.25,12.0,50,0.8773238410571551
0.25,12.0,51,0.9943224949462806
0.25,12.0,52,0.7023512898144443
0.25,12.0,53,0.9985779420374954
0.25,12.0,54,0.6893680230471119
0.25,12.0,55,0.9951726423069706
0.25,12.0,56,0.9742039627201445
0.25,12.0,57,0.6632883748073974
0.25,12.0,58,0.9088946005204289
0.25,12.0,59,0.032647633572071094
0.25,12.0,60,0.43599279007348435
0.25,12.0,61,0.5311948663539318
0.25,12.0,62,0.6111039590438501
0.25,12.0,63,0.4705432447744587
0.25,12.0,64,0.6803448180438258
0.25,12.0,65,0.882046311742988
0.25,12.0,66,0.13371486931080473
0.3,0.5,42,0.016786624543211323
0.3,0.5,43,0.0006269824908892527
0.3,0.5,44,0.004983463740774831
0.3,0.5,45,0.0008295146284289541
0.3,0.5,46,0.012214735528981453
0.3,0.5,47,0.009385001543414026
0.3,0.5,48,0.020022395690450324
0.3,0.5,49,0.015586137184620107
0.3,0.5,50,0.028662511027210406
0.3,0.5,51,0.019153834312762907
0.3,0.5,52,0.0011024640585324509
0.3,0.5,53,0.005059431546336459
0.3,0.5,54,0.005891755270408496
0.3,0.5,55,0.02156712867135652
0.3,0.5,56,0.024610419917893315
0.3,0.5,57,0.0324213439412496
0.3,0.5,58,0.020602817129528987
0.3,0.5,59,0.0153367857108289
0.3,0.5,60,0.012593194872995522
0.3,0.5,61,0.004039497510904341
0.3,0.5,62,0.015353131403372012
0.3,0.5,63,0.008193841994081295
0.3,0.5,64,0.012550940301686058
0.3,0.5,65,0.010675188304369473
0.3,0.5,66,0.004297516132244127
0.3,1.0,42,0.05507805367213195
0.3,1.0,43,0.0006707345415907874
0.3,1.0,44,0.011395995438255254
0.3,1.0,45,0.00042889103788913273
0.3,1.0,46,0.06262206496693384
0.3,1.0,47,0.004532054522836283
0.3,1.0,48,0.08412146459001753
0.3,1.0,49,0.055038779025113165
0.3,1.0,50,0.09361223613599758
0.3,1.0,51,0.08170759616259292
0.3,1.0,52,0.007960095421798954
0.3,1.0,53,0.013537462211335761
0.3,1.0,54,0.02238888252229586
0.3,1.0,55,0.07829097413941577
0.3,1.0,56,0.09554503480882874
0.3,1.0,57,0.018930404654327493
0.3,1.0,58,0.06816689212985592
0.3,1.0,59,0.022086573093688885
0.3,1.0,60,0.054007754262729406
0.3,1.0,61,0.05987873614701877
0.3,1.0,62,0.04700624194824216
0.3,1.0,63,0.02598899245354026
0.3,1.0,64,0.05099188687174259
0.3,1.0,65,0.043977156759229634
0.3,1.0,66,-1.6109782753546802e-05
0.3,2.0,42,0.28810987937217614
0.3,2.0,43,-2.798507642559015e-05
0.3,2.0,44,0.016460425940869907
0.3,2.0,45,3.6112795330927747e-05
0.3,2.0,46,0.2050360915538144
0.3,2.0,47,0.0027542839934502584
0.3,2.0,48,0.38567037379752017
0.3,2.0,49,0.14459833270339836
0.3,2.0,50,0.3010163150532879
0.3,2.0,51,0.39058900447033285
0.3,2.0,52,0.053578442444668084
0.3,2.0,53,0.006258167596662377
0.3,2.0,54,0.06593945555932772
0.3,2.0,55,0.29730717539850166
0.3,2.0,56,0.3589759692786883
0.3,2.0,57,0.1488981956161795
0.3,2.0,58,0.19409527561958884
0.3,2.0,59,3.001451934344088e-05
0.3,2.0,60,0.15763410897125138
0.3,2.0,61,0.3755392544115528
0.3,2.0,62,0.15905444816876985
0.3,2.0,63,0.11664265095833448
0.3,2.0,64,0.12931780711352947
0.3,2.0,65,0.2637431776858341
0.3,2.0,66,0.025458563689002813
0.3,3.0,42,0.5460936921469963
0.3,3.0,43,0.00498048386709291
0.3,3.0,44,0.0013307494088692121
0.3,3.0,45,0.020946702076642554
0.3,3.0,46,0.33807571916162327
0.3,3.0,47,0.03886303811750167
0.3,3.0,48,0.6695646887316332
0.3,3.0,49,0.24273345529628282
0.3,3.0,50,0.5005704675098981
0.3,3.0,51,0.7259559356279607
0.3,3.0,52,0.10166586211495324
0.3,3.0,53,0.2460577257108691
0.3,3.0,54,0.06004727281991908
0.3,3.0,55,0.556207022766011
0.3,3.0,56,0.6125460999344129
0.3,3.0,57,0.29687651862656483
0.3,3.0,58,0.2971963592519096
0.3,3.0,59,0.0013358408255809708
0.3,3.0,60,0.24151527302760836
0.3,3.0,61,0.6134545976573306
0.3,3.0,62,0.2573670868287245
0.3,3.0,63,0.1844816371774455
0.3,3.0,64,0.1793915132930657
0.3,3.0,65,0.5749882947612709
0.3,3.0,66,0.05476440596378218
0.3,4.0,42,0.740517771043211
0.3,4.0,43,0.5865278637689937
0.3,4.0,44,0.5507952532405784
0.3,4.0,45,0.054672283309643195
0.3,4.0,46,0.4278288330397749
0.3,4.0,47,0.11802353496349223
0.3,4.0,48,0.8284236816431425
0.3,4.0,49,0.31321948036470715
0.3,4.0,50,0.6599899095704284
0.3,4.0,51,0.85267721614078
0.3,4.0,52,0.16741584860791914
0.3,4.0,53,0.3818161801647575
0.3,4.0,54,0.5163890514595404
0.3,4.0,55,0.7177958878235422
0.3,4.0,56,0.7948004575949789
0.3,4.0,57,0.43890813419442565
0.3,4.0,58,0.42565221642917345
0.3,4.0,59,0.0031246669647920565
0.3,4.0,60,0.2737432210261442
0.3,4.0,61,0.6680014176029834
0.3,4.0,62,0.35015338024506326
0.3,4.0,63,0.23658672511927384
0.3,4.0,64,0.47150870868000416
0.3,4.0,65,0.7145264364262695
0.3,4.0,66,0.08264264113896012
0.3,6.0,42,0.9077516768345445
0.3,6.0,43,0.7107319529356684
0.3,6.0,44,0.6742180008100565
0.3,6.0,45,0.12794114717935776
0.3,6.0,46,0.5378535115609044
0.3,6.0,47,0.5432942024295047
0.3,6.0,48,0.9444085758031282
0.3,6.0,49,0.42180731309680414
0.3,6.0,50,0.8017399426295397
0.3,6.0,51,0.8937577264216361
0.3,6.0,52,0.3158640343790319
0.3,6.0,53,0.4887732356128092
0.3,6.0,54,0.6263711761348322
0.3,6.0,55,0.8855039407986619
0.3,6.0,56,0.9281899439216774
0.3,6.0,57,0.5935584140452073
0.3,6.0,58,0.6989407276243683
0.3,6.0,59,0.0111435537703255
0.3,6.0,60,0.39663749322760156
0.3,6.0,61,0.6752302162685679
0.3,6.0,62,0.48084168900968915
0.3,6.0,63,0.31447387049212405
0.3,6.0,64,0.6016222460163976
0.3,6.0,65,0.7417494346023756
0.3,6.0,66,0.1369181138496373
0.3,8.0,42,0.9544645432537998
0.3,8.0,43,0.7739694380777227
0.3,8.0,44,0.73816261312674
0.3,8.0,45,0.15830616493048558
0.3,8.0,46,0.5942878450543023
0.3,8.0,47,0.5768154895606842
0.3,8.0,48,0.9679342316208711
0.3,8.0,49,0.4672769456102651
0.3,8.0,50,0.8474791430452873
0.3,8.0,51,0.9054055699797884
0.3,8.0,52,0.502033979897904
0.3,8.0,53,0.5487796397055553
0.3,8.0,54,0.6601920182130756
0.3,8.0,55,0.9319995824986466
0.3,8.0,56,0.9549989397484523
0.3,8.0,57,0.621661857222449
0.3,8.0,58,0.8111818870133304
0.3,8.0,59,0.00872521102483508
0.3,8.0,60,0.5175326952662881
0.3,8.0,61,0.6842544655385354
0.3,8.0,62,0.5513078460467514
0.3,8.0,63,0.3604039168847433
0.3,8.0,64,0.6525328792015043
0.3,8.0,65,0.6886739254910136
0.3,8.0,66,0.1476196425768757
0.3,10.0,42,0.9668288316487408
0.3,10.0,43,0.8030717707076163
0.3,10.0,44,0.7784996397123155
0.3,10.0,45,0.1713512763011457
0.3,10.0,46,0.6180802661461385
0.3,10.0,47,0.5885790206166605
0.3,10.0,48,0.9741338232395939
0.3,10.0,49,0.469194179974866
0.3,10.0,50,0.8673310896249378
0.3,10.0,51,0.9056779473829738
0.3,10.0,52,0.6179248764462391
0.3,10.0,53,0.5732352276827063
0.3,10.0,54,0.6800897834343802
0.3,10.0,55,0.9529392873754998
0.3,10.0,56,0.9584694513224776
0.3,10.0,57,0.6401295384511283
0.3,10.0,58,0.8550945503458468
0.3,10.0,59,0.009131857223466756
0.3,10.0,60,0.5557679229238865
0.3,10.0,61,0.6946212650913595
0.3,10.0,62,0.6102993827754613
0.3,10.0,63,0.38307832526133423
0.3,10.0,64,0.6820016972805083
0.3,10.0,65,0.6346298506441111
0.3,10.0,66,0.20952615284544243
0.3,12.0,42,0.970063114746757
0.3,12.0,43,0.8202796104222982
0.3,12.0,44,0.7973307159185123
0.3,12.0,45,0.19663475574125436
0.3,12.0,46,0.6387909976824472
0.3,12.0,47,0.5975458941239937
0.3,12.0,48,0.9754865412316509
0.3,12.0,49,0.5172579227168986
0.3,12.0,50,0.8787578389480691
0.3,12.0,51,0.9056837560594848
0.3,12.0,52,0.6959564515880041
0.3,12.0,53,0.5859058927917662
0.3,12.0,54,0.6872753879925946
0.3,12.0,55,0.9614950479218186
0.3,12.0,56,0.9608765887095808
0.3,12.0,57,0.6477320626863703
0.3,12.0,58,0.8835465296455054
0.3,12.0,59,0.010175533323162757
0.3,12.0,60,0.574655317031635
0.3,12.0,61,0.6971321340820189
0.3,12.0,62,0.6255034852770961
0.3,12.0,63,0.39833277000600265
0.3,12.0,64,0.6951234520622365
0.3,12.0,65,0.5727456823000574
0.3,12.0,66,0.19432971846346
